Year,Week,Member State,Feed Price (€/Tonne),Category,Cattle Price,Code
2021,1,France,196.0,Bulls,305.0,FRA
2021,1,Ireland,196.0,Young cattle,349.8,IRL
2021,1,France,196.0,Young bulls,315.0,FRA
2021,1,France,196.0,Young bulls,320.0,FRA
2021,1,Ireland,196.0,Young bulls,342.78,IRL
2021,1,Ireland,196.0,Young bulls,343.72,IRL
2021,1,Ireland,196.0,Young bulls,357.07,IRL
2021,1,Ireland,196.0,Young bulls,357.29,IRL
2021,1,France,196.0,Young bulls,365.0,FRA
2021,1,Ireland,196.0,Young bulls,367.48,IRL
2021,1,Ireland,196.0,Young bulls,368.58,IRL
2021,1,France,196.0,Young bulls,372.0,FRA
2021,1,Ireland,196.0,Young cattle,359.85,IRL
2021,1,France,196.0,Young bulls,381.0,FRA
2021,1,France,196.0,Heifers,303.0,FRA
2021,1,France,196.0,Heifers,316.0,FRA
2021,1,France,196.0,Heifers,319.0,FRA
2021,1,Ireland,196.0,Heifers,346.65,IRL
2021,1,Ireland,196.0,Heifers,368.82,IRL
2021,1,Ireland,196.0,Heifers,369.53,IRL
2021,1,Ireland,196.0,Heifers,375.14,IRL
2021,1,Ireland,196.0,Heifers,380.41,IRL
2021,1,France,196.0,Heifers,381.0,FRA
2021,1,Ireland,196.0,Heifers,381.36,IRL
2021,1,Ireland,196.0,Heifers,390.65,IRL
2021,1,France,196.0,Young bulls,400.0,FRA
2021,1,Ireland,196.0,Young cattle,369.22,IRL
2021,1,Ireland,196.0,Young cattle,396.2,IRL
2021,1,France,196.0,Calves slaughtered <8M,589.0,FRA
2021,1,France,196.0,Cows,252.0,FRA
2021,1,Ireland,196.0,Cows,268.49,IRL
2021,1,France,196.0,Cows,277.0,FRA
2021,1,Ireland,196.0,Cows,281.68,IRL
2021,1,France,196.0,Cows,288.0,FRA
2021,1,Ireland,196.0,Cows,290.69,IRL
2021,1,Ireland,196.0,Cows,293.73,IRL
2021,1,Ireland,196.0,Cows,294.15,IRL
2021,1,France,196.0,Cows,300.0,FRA
2021,1,Ireland,196.0,Cows,314.32,IRL
2021,1,Ireland,196.0,Cows,315.64,IRL
2021,1,France,196.0,Cows,317.0,FRA
2021,1,France,196.0,Cows,367.0,FRA
2021,1,France,196.0,Cows,395.0,FRA
2021,1,France,196.0,Steers,405.0,FRA
2021,1,Ireland,196.0,Steers,385.02,IRL
2021,1,Ireland,196.0,Steers,384.44,IRL
2021,1,Ireland,196.0,Steers,383.39,IRL
2021,1,Ireland,196.0,Steers,376.73,IRL
2021,1,Ireland,196.0,Steers,375.28,IRL
2021,1,France,196.0,Steers,367.0,FRA
2021,1,Ireland,196.0,Steers,362.95,IRL
2021,1,Ireland,196.0,Steers,360.7,IRL
2021,1,France,196.0,Steers,309.0,FRA
2021,1,France,196.0,Steers,308.0,FRA
2021,1,Ireland,196.0,Heifers,391.2,IRL
2021,1,France,196.0,Heifers,393.0,FRA
2021,1,Ireland,196.0,Bulls,282.74,IRL
2021,1,France,196.0,Heifers,410.0,FRA
2021,1,France,196.0,Heifers,456.0,FRA
2021,1,France,196.0,Heifers,459.0,FRA
2021,1,Ireland,196.0,Heifers,393.42,IRL
2021,2,France,204.08,Cows,300.0,FRA
2021,2,Ireland,197.0,Cows,318.91,IRL
2021,2,Ireland,197.0,Cows,320.28,IRL
2021,2,France,204.08,Cows,322.0,FRA
2021,2,France,204.08,Cows,363.0,FRA
2021,2,France,204.08,Cows,395.0,FRA
2021,2,France,204.08,Bulls,301.0,FRA
2021,2,Ireland,197.0,Steers,388.92,IRL
2021,2,Ireland,197.0,Cows,297.94,IRL
2021,2,Ireland,197.0,Steers,387.61,IRL
2021,2,Ireland,197.0,Steers,387.17,IRL
2021,2,Ireland,197.0,Steers,379.1,IRL
2021,2,Ireland,197.0,Steers,379.02,IRL
2021,2,Ireland,197.0,Steers,366.6,IRL
2021,2,France,204.08,Steers,363.0,FRA
2021,2,Ireland,197.0,Bulls,272.63,IRL
2021,2,Ireland,197.0,Cows,297.27,IRL
2021,2,Ireland,197.0,Cows,296.83,IRL
2021,2,France,204.08,Cows,290.0,FRA
2021,2,France,204.08,Young bulls,400.0,FRA
2021,2,France,204.08,Young bulls,382.0,FRA
2021,2,Ireland,197.0,Young bulls,372.73,IRL
2021,2,France,204.08,Young bulls,370.0,FRA
2021,2,Ireland,197.0,Young bulls,369.79,IRL
2021,2,France,204.08,Young bulls,364.0,FRA
2021,2,Ireland,197.0,Young bulls,360.85,IRL
2021,2,Ireland,197.0,Steers,362.45,IRL
2021,2,Ireland,197.0,Young bulls,359.92,IRL
2021,2,Ireland,197.0,Young bulls,345.32,IRL
2021,2,France,204.08,Young bulls,324.0,FRA
2021,2,France,204.08,Young bulls,318.0,FRA
2021,2,France,204.08,Cows,254.0,FRA
2021,2,Ireland,197.0,Cows,270.65,IRL
2021,2,France,204.08,Cows,279.0,FRA
2021,2,Ireland,197.0,Cows,285.87,IRL
2021,2,Ireland,197.0,Young bulls,346.14,IRL
2021,2,France,204.08,Steers,311.0,FRA
2021,2,France,204.08,Steers,410.0,FRA
2021,2,Ireland,197.0,Heifers,371.74,IRL
2021,2,Ireland,197.0,Heifers,384.02,IRL
2021,2,France,204.08,Heifers,381.0,FRA
2021,2,France,204.08,Heifers,378.0,FRA
2021,2,Ireland,197.0,Heifers,377.83,IRL
2021,2,Ireland,197.0,Heifers,372.05,IRL
2021,2,Ireland,197.0,Heifers,395.35,IRL
2021,2,Ireland,197.0,Heifers,354.49,IRL
2021,2,France,204.08,Heifers,324.0,FRA
2021,2,France,204.08,Heifers,312.0,FRA
2021,2,France,204.08,Heifers,300.0,FRA
2021,2,Ireland,197.0,Young cattle,331.44,IRL
2021,2,Ireland,197.0,Young cattle,362.69,IRL
2021,2,Ireland,197.0,Young cattle,370.18,IRL
2021,2,Ireland,197.0,Young cattle,371.33,IRL
2021,2,Ireland,197.0,Heifers,397.64,IRL
2021,2,France,204.08,Calves slaughtered <8M,585.0,FRA
2021,2,France,204.08,Heifers,408.0,FRA
2021,2,Ireland,197.0,Young cattle,321.97,IRL
2021,2,France,204.08,Heifers,457.0,FRA
2021,2,France,204.08,Heifers,453.0,FRA
2021,2,Ireland,197.0,Heifers,384.61,IRL
2021,2,Ireland,197.0,Heifers,394.61,IRL
2021,3,Ireland,197.0,Young cattle,403.41,IRL
2021,3,Ireland,197.0,Young cattle,393.36,IRL
2021,3,Ireland,197.0,Young cattle,380.92,IRL
2021,3,France,216.08,Young bulls,401.0,FRA
2021,3,Ireland,197.0,Young bulls,374.17,IRL
2021,3,Ireland,197.0,Steers,391.55,IRL
2021,3,France,216.08,Calves slaughtered <8M,590.0,FRA
2021,3,Ireland,197.0,Cows,322.43,IRL
2021,3,France,216.08,Cows,320.0,FRA
2021,3,Ireland,197.0,Cows,303.09,IRL
2021,3,Ireland,197.0,Cows,301.69,IRL
2021,3,Ireland,197.0,Cows,301.36,IRL
2021,3,France,216.08,Cows,301.0,FRA
2021,3,France,216.08,Cows,291.0,FRA
2021,3,Ireland,197.0,Cows,290.66,IRL
2021,3,France,216.08,Cows,279.0,FRA
2021,3,Ireland,197.0,Young bulls,373.02,IRL
2021,3,France,216.08,Young bulls,364.0,FRA
2021,3,Ireland,197.0,Cows,324.18,IRL
2021,3,France,216.08,Young bulls,363.0,FRA
2021,3,Ireland,197.0,Steers,391.63,IRL
2021,3,Ireland,197.0,Steers,382.95,IRL
2021,3,Ireland,197.0,Steers,382.05,IRL
2021,3,Ireland,197.0,Steers,371.07,IRL
2021,3,France,216.08,Steers,367.0,FRA
2021,3,Ireland,197.0,Steers,366.51,IRL
2021,3,France,216.08,Steers,354.0,FRA
2021,3,France,216.08,Steers,307.0,FRA
2021,3,France,216.08,Steers,235.0,FRA
2021,3,France,216.08,Steers,230.0,FRA
2021,3,Ireland,197.0,Young cattle,348.41,IRL
2021,3,Ireland,197.0,Cows,276.99,IRL
2021,3,Ireland,197.0,Bulls,289.54,IRL
2021,3,France,216.08,Bulls,302.0,FRA
2021,3,Ireland,197.0,Young cattle,357.39,IRL
2021,3,France,216.08,Cows,394.0,FRA
2021,3,France,216.08,Cows,363.0,FRA
2021,3,Ireland,197.0,Steers,388.66,IRL
2021,3,France,216.08,Young bulls,320.0,FRA
2021,3,France,216.08,Young bulls,324.0,FRA
2021,3,Ireland,197.0,Young bulls,350.57,IRL
2021,3,Ireland,197.0,Young bulls,350.87,IRL
2021,3,Ireland,197.0,Young bulls,361.55,IRL
2021,3,Ireland,197.0,Young bulls,363.04,IRL
2021,3,France,216.08,Cows,254.0,FRA
2021,3,France,216.08,Young bulls,382.0,FRA
2021,3,Ireland,197.0,Heifers,397.92,IRL
2021,3,France,216.08,Heifers,314.0,FRA
2021,3,Ireland,197.0,Heifers,361.8,IRL
2021,3,France,216.08,Heifers,375.0,FRA
2021,3,France,216.08,Heifers,453.0,FRA
2021,3,France,216.08,Heifers,456.0,FRA
2021,3,Ireland,197.0,Heifers,375.52,IRL
2021,3,Ireland,197.0,Heifers,375.82,IRL
2021,3,Ireland,197.0,Heifers,381.26,IRL
2021,3,Ireland,197.0,Heifers,387.07,IRL
2021,3,Ireland,197.0,Heifers,388.1,IRL
2021,3,France,216.08,Heifers,395.0,FRA
2021,3,France,216.08,Heifers,318.0,FRA
2021,3,Ireland,197.0,Heifers,398.16,IRL
2021,3,Ireland,197.0,Heifers,400.76,IRL
2021,3,France,216.08,Heifers,406.0,FRA
2021,3,France,216.08,Heifers,320.0,FRA
2021,4,Ireland,212.0,Steers,382.84,IRL
2021,4,Ireland,212.0,Cows,325.67,IRL
2021,4,Ireland,212.0,Young bulls,363.64,IRL
2021,4,Ireland,212.0,Young bulls,352.17,IRL
2021,4,France,226.83,Cows,324.0,FRA
2021,4,Ireland,212.0,Cows,304.54,IRL
2021,4,Ireland,212.0,Cows,304.44,IRL
2021,4,France,226.83,Cows,302.0,FRA
2021,4,Ireland,212.0,Cows,301.43,IRL
2021,4,Ireland,212.0,Cows,293.75,IRL
2021,4,France,226.83,Cows,292.0,FRA
2021,4,Ireland,212.0,Cows,281.91,IRL
2021,4,France,226.83,Cows,254.0,FRA
2021,4,Ireland,212.0,Young bulls,351.47,IRL
2021,4,France,226.83,Young bulls,324.0,FRA
2021,4,France,226.83,Young bulls,319.0,FRA
2021,4,Ireland,212.0,Cows,327.75,IRL
2021,4,France,226.83,Cows,366.0,FRA
2021,4,France,226.83,Cows,393.0,FRA
2021,4,Ireland,212.0,Young cattle,344.78,IRL
2021,4,Ireland,212.0,Steers,383.87,IRL
2021,4,France,226.83,Steers,385.0,FRA
2021,4,Ireland,212.0,Steers,392.12,IRL
2021,4,Ireland,212.0,Steers,392.24,IRL
2021,4,Ireland,212.0,Steers,392.57,IRL
2021,4,Ireland,212.0,Heifers,396.32,IRL
2021,4,France,226.83,Steers,307.0,FRA
2021,4,Ireland,212.0,Steers,372.97,IRL
2021,4,Ireland,212.0,Steers,368.94,IRL
2021,4,France,226.83,Young bulls,401.0,FRA
2021,4,France,226.83,Young bulls,383.0,FRA
2021,4,Ireland,212.0,Young bulls,377.76,IRL
2021,4,Ireland,212.0,Young bulls,374.87,IRL
2021,4,France,226.83,Young bulls,371.0,FRA
2021,4,France,226.83,Young bulls,366.0,FRA
2021,4,Ireland,212.0,Young bulls,363.95,IRL
2021,4,France,226.83,Steers,365.0,FRA
2021,4,Ireland,212.0,Heifers,389.23,IRL
2021,4,France,226.83,Cows,279.0,FRA
2021,4,France,226.83,Heifers,312.0,FRA
2021,4,Ireland,212.0,Young cattle,385.71,IRL
2021,4,France,226.83,Steers,210.0,FRA
2021,4,France,226.83,Calves slaughtered <8M,591.0,FRA
2021,4,France,226.83,Heifers,454.0,FRA
2021,4,France,226.83,Heifers,408.0,FRA
2021,4,Ireland,212.0,Heifers,400.57,IRL
2021,4,France,226.83,Heifers,399.0,FRA
2021,4,Ireland,212.0,Heifers,398.92,IRL
2021,4,Ireland,212.0,Bulls,292.06,IRL
2021,4,Ireland,212.0,Young cattle,379.03,IRL
2021,4,France,226.83,Bulls,297.0,FRA
2021,4,Ireland,212.0,Heifers,389.1,IRL
2021,4,Ireland,212.0,Heifers,381.9,IRL
2021,4,France,226.83,Heifers,377.0,FRA
2021,4,Ireland,212.0,Heifers,376.81,IRL
2021,4,Ireland,212.0,Heifers,376.53,IRL
2021,4,Ireland,212.0,Heifers,359.1,IRL
2021,4,France,226.83,Heifers,320.0,FRA
2021,4,France,226.83,Heifers,458.0,FRA
2021,5,France,212.01,Heifers,320.0,FRA
2021,5,Ireland,214.0,Heifers,355.33,IRL
2021,5,France,212.01,Heifers,303.0,FRA
2021,5,France,212.01,Heifers,313.0,FRA
2021,5,France,212.01,Bulls,300.0,FRA
2021,5,France,212.01,Heifers,460.0,FRA
2021,5,France,212.01,Calves slaughtered <8M,589.0,FRA
2021,5,France,212.01,Young bulls,402.0,FRA
2021,5,France,212.01,Young bulls,383.0,FRA
2021,5,Ireland,214.0,Young bulls,376.84,IRL
2021,5,Ireland,214.0,Young bulls,373.95,IRL
2021,5,France,212.01,Young bulls,372.0,FRA
2021,5,France,212.01,Young bulls,366.0,FRA
2021,5,Ireland,214.0,Young bulls,362.88,IRL
2021,5,Ireland,214.0,Young bulls,362.6,IRL
2021,5,Ireland,214.0,Young bulls,349.99,IRL
2021,5,Ireland,214.0,Young bulls,348.41,IRL
2021,5,France,212.01,Young bulls,325.0,FRA
2021,5,France,212.01,Young bulls,318.0,FRA
2021,5,Ireland,214.0,Bulls,300.93,IRL
2021,5,France,212.01,Heifers,458.0,FRA
2021,5,Ireland,214.0,Heifers,373.92,IRL
2021,5,Ireland,214.0,Heifers,400.71,IRL
2021,5,Ireland,214.0,Heifers,388.14,IRL
2021,5,Ireland,214.0,Heifers,387.41,IRL
2021,5,France,212.01,Heifers,383.0,FRA
2021,5,Ireland,214.0,Heifers,382.72,IRL
2021,5,Ireland,214.0,Heifers,375.43,IRL
2021,5,France,212.01,Cows,397.0,FRA
2021,5,France,212.01,Cows,369.0,FRA
2021,5,Ireland,214.0,Cows,324.23,IRL
2021,5,Ireland,214.0,Cows,323.01,IRL
2021,5,France,212.01,Cows,322.0,FRA
2021,5,Ireland,214.0,Cows,303.43,IRL
2021,5,Ireland,214.0,Cows,303.31,IRL
2021,5,France,212.01,Cows,303.0,FRA
2021,5,Ireland,214.0,Cows,298.86,IRL
2021,5,Ireland,214.0,Cows,290.26,IRL
2021,5,France,212.01,Cows,279.0,FRA
2021,5,Ireland,214.0,Cows,273.43,IRL
2021,5,France,212.01,Cows,273.0,FRA
2021,5,France,212.01,Cows,254.0,FRA
2021,5,France,212.01,Heifers,408.0,FRA
2021,5,Ireland,214.0,Heifers,398.3,IRL
2021,5,France,212.01,Heifers,394.0,FRA
2021,5,Ireland,214.0,Steers,393.31,IRL
2021,5,Ireland,214.0,Heifers,400.02,IRL
2021,5,France,212.01,Steers,283.0,FRA
2021,5,France,212.01,Steers,312.0,FRA
2021,5,Ireland,214.0,Steers,366.88,IRL
2021,5,Ireland,214.0,Steers,369.33,IRL
2021,5,France,212.01,Steers,378.0,FRA
2021,5,Ireland,214.0,Steers,382.42,IRL
2021,5,Ireland,214.0,Steers,383.06,IRL
2021,5,Ireland,214.0,Young cattle,368.8,IRL
2021,5,France,212.01,Steers,434.0,FRA
2021,5,Ireland,214.0,Young cattle,375.05,IRL
2021,5,Ireland,214.0,Steers,389.07,IRL
2021,5,Ireland,214.0,Steers,392.51,IRL
2021,6,Ireland,212.0,Young bulls,342.95,IRL
2021,6,France,212.01,Young bulls,319.0,FRA
2021,6,Ireland,212.0,Young bulls,343.91,IRL
2021,6,Ireland,212.0,Young bulls,357.26,IRL
2021,6,Ireland,212.0,Young bulls,368.66,IRL
2021,6,Ireland,212.0,Young bulls,357.58,IRL
2021,6,Ireland,212.0,Bulls,299.94,IRL
2021,6,France,212.01,Bulls,301.0,FRA
2021,6,France,212.01,Young bulls,368.0,FRA
2021,6,France,212.01,Young bulls,326.0,FRA
2021,6,Ireland,212.0,Young bulls,369.42,IRL
2021,6,Ireland,212.0,Heifers,382.23,IRL
2021,6,France,212.01,Young bulls,384.0,FRA
2021,6,France,212.01,Cows,324.0,FRA
2021,6,Ireland,212.0,Cows,317.25,IRL
2021,6,Ireland,212.0,Cows,314.05,IRL
2021,6,France,212.01,Cows,303.0,FRA
2021,6,France,212.01,Young bulls,374.0,FRA
2021,6,Ireland,212.0,Cows,295.21,IRL
2021,6,Ireland,212.0,Cows,290.67,IRL
2021,6,Ireland,212.0,Cows,281.98,IRL
2021,6,France,212.01,Cows,281.0,FRA
2021,6,France,212.01,Cows,280.0,FRA
2021,6,Ireland,212.0,Cows,264.22,IRL
2021,6,France,212.01,Cows,368.0,FRA
2021,6,France,212.01,Cows,256.0,FRA
2021,6,Ireland,212.0,Steers,387.23,IRL
2021,6,Ireland,212.0,Steers,385.43,IRL
2021,6,Ireland,212.0,Steers,384.67,IRL
2021,6,Ireland,212.0,Steers,379.01,IRL
2021,6,Ireland,212.0,Steers,378.26,IRL
2021,6,France,212.01,Steers,373.0,FRA
2021,6,Ireland,212.0,Steers,365.2,IRL
2021,6,Ireland,212.0,Steers,362.93,IRL
2021,6,France,212.01,Steers,314.0,FRA
2021,6,France,212.01,Steers,272.0,FRA
2021,6,France,212.01,Calves slaughtered <8M,587.0,FRA
2021,6,France,212.01,Steers,395.0,FRA
2021,6,France,212.01,Cows,396.0,FRA
2021,6,Ireland,212.0,Cows,296.35,IRL
2021,6,Ireland,212.0,Young cattle,379.95,IRL
2021,6,France,212.01,Young bulls,404.0,FRA
2021,6,France,212.01,Heifers,457.0,FRA
2021,6,France,212.01,Heifers,456.0,FRA
2021,6,France,212.01,Heifers,407.0,FRA
2021,6,Ireland,212.0,Heifers,396.77,IRL
2021,6,Ireland,212.0,Young cattle,388.73,IRL
2021,6,Ireland,212.0,Heifers,394.83,IRL
2021,6,France,212.01,Heifers,386.0,FRA
2021,6,Ireland,212.0,Heifers,382.49,IRL
2021,6,France,212.01,Heifers,382.0,FRA
2021,6,Ireland,212.0,Heifers,377.8,IRL
2021,6,Ireland,212.0,Heifers,369.4,IRL
2021,6,Ireland,212.0,Heifers,395.82,IRL
2021,6,Ireland,212.0,Heifers,349.43,IRL
2021,6,France,212.01,Heifers,322.0,FRA
2021,6,France,212.01,Heifers,317.0,FRA
2021,6,France,212.01,Heifers,312.0,FRA
2021,6,Ireland,212.0,Young cattle,370.38,IRL
2021,6,Ireland,212.0,Heifers,368.85,IRL
2021,6,Ireland,212.0,Young cattle,372.14,IRL
2021,7,France,213.34,Steers,275.0,FRA
2021,7,France,213.34,Steers,315.0,FRA
2021,7,Ireland,213.0,Steers,358.11,IRL
2021,7,Ireland,213.0,Steers,360.32,IRL
2021,7,Ireland,213.0,Steers,375.06,IRL
2021,7,Ireland,213.0,Steers,375.44,IRL
2021,7,France,213.34,Steers,377.0,FRA
2021,7,Ireland,213.0,Steers,383.72,IRL
2021,7,Ireland,213.0,Steers,383.44,IRL
2021,7,Ireland,213.0,Steers,385.41,IRL
2021,7,France,213.34,Steers,401.0,FRA
2021,7,Ireland,213.0,Young cattle,391.27,IRL
2021,7,Ireland,213.0,Young cattle,377.37,IRL
2021,7,Ireland,213.0,Young cattle,362.79,IRL
2021,7,Ireland,213.0,Young cattle,352.44,IRL
2021,7,Ireland,213.0,Young cattle,324.25,IRL
2021,7,France,213.34,Calves slaughtered <8M,585.0,FRA
2021,7,France,213.34,Heifers,329.0,FRA
2021,7,Ireland,213.0,Young bulls,340.37,IRL
2021,7,France,213.34,Heifers,452.0,FRA
2021,7,Ireland,213.0,Young bulls,370.52,IRL
2021,7,France,213.34,Cows,323.0,FRA
2021,7,France,213.34,Young bulls,387.0,FRA
2021,7,France,213.34,Young bulls,405.0,FRA
2021,7,Ireland,213.0,Cows,312.86,IRL
2021,7,France,213.34,Heifers,456.0,FRA
2021,7,France,213.34,Heifers,407.0,FRA
2021,7,Ireland,213.0,Heifers,395.13,IRL
2021,7,Ireland,213.0,Heifers,392.72,IRL
2021,7,France,213.34,Heifers,390.0,FRA
2021,7,Ireland,213.0,Heifers,389.77,IRL
2021,7,Ireland,213.0,Heifers,379.53,IRL
2021,7,Ireland,213.0,Heifers,378.59,IRL
2021,7,France,213.34,Heifers,377.0,FRA
2021,7,Ireland,213.0,Heifers,373.01,IRL
2021,7,Ireland,213.0,Heifers,363.95,IRL
2021,7,Ireland,213.0,Heifers,362.77,IRL
2021,7,France,213.34,Cows,395.0,FRA
2021,7,France,213.34,Cows,365.0,FRA
2021,7,France,213.34,Young bulls,369.0,FRA
2021,7,Ireland,213.0,Young bulls,367.56,IRL
2021,7,France,213.34,Young bulls,377.0,FRA
2021,7,Ireland,213.0,Young bulls,354.33,IRL
2021,7,Ireland,213.0,Bulls,284.65,IRL
2021,7,France,213.34,Bulls,299.0,FRA
2021,7,France,213.34,Cows,257.0,FRA
2021,7,Ireland,213.0,Cows,261.05,IRL
2021,7,France,213.34,Cows,275.0,FRA
2021,7,Ireland,213.0,Cows,279.73,IRL
2021,7,France,213.34,Cows,282.0,FRA
2021,7,Ireland,213.0,Cows,287.74,IRL
2021,7,Ireland,213.0,Cows,292.11,IRL
2021,7,France,213.34,Heifers,323.0,FRA
2021,7,Ireland,213.0,Young bulls,356.25,IRL
2021,7,Ireland,213.0,Cows,314.08,IRL
2021,7,France,213.34,Young bulls,323.0,FRA
2021,7,Ireland,213.0,Heifers,344.92,IRL
2021,7,Ireland,213.0,Young bulls,339.39,IRL
2021,7,France,213.34,Heifers,314.0,FRA
2021,7,Ireland,213.0,Cows,294.84,IRL
2021,7,France,213.34,Cows,305.0,FRA
2021,7,France,213.34,Young bulls,328.0,FRA
2021,8,Ireland,212.0,Cows,293.49,IRL
2021,8,Ireland,212.0,Cows,291.85,IRL
2021,8,France,217.01,Heifers,310.0,FRA
2021,8,Ireland,212.0,Heifers,373.4,IRL
2021,8,France,217.01,Heifers,314.0,FRA
2021,8,France,217.01,Heifers,329.0,FRA
2021,8,Ireland,212.0,Heifers,348.22,IRL
2021,8,Ireland,212.0,Heifers,363.73,IRL
2021,8,Ireland,212.0,Heifers,365.24,IRL
2021,8,France,217.01,Heifers,378.0,FRA
2021,8,France,217.01,Cows,259.0,FRA
2021,8,Ireland,212.0,Cows,295.22,IRL
2021,8,France,217.01,Steers,275.0,FRA
2021,8,France,217.01,Steers,316.0,FRA
2021,8,Ireland,212.0,Steers,358.74,IRL
2021,8,Ireland,212.0,Steers,360.91,IRL
2021,8,France,217.01,Steers,368.0,FRA
2021,8,Ireland,212.0,Steers,374.33,IRL
2021,8,Ireland,212.0,Steers,375.32,IRL
2021,8,Ireland,212.0,Steers,382.28,IRL
2021,8,Ireland,212.0,Steers,385.81,IRL
2021,8,Ireland,212.0,Steers,385.87,IRL
2021,8,France,217.01,Heifers,459.0,FRA
2021,8,France,217.01,Heifers,458.0,FRA
2021,8,France,217.01,Heifers,409.0,FRA
2021,8,Ireland,212.0,Heifers,392.98,IRL
2021,8,Ireland,212.0,Heifers,391.79,IRL
2021,8,France,217.01,Heifers,390.0,FRA
2021,8,Ireland,212.0,Heifers,389.52,IRL
2021,8,Ireland,212.0,Heifers,379.17,IRL
2021,8,Ireland,212.0,Heifers,378.97,IRL
2021,8,France,217.01,Calves slaughtered <8M,594.0,FRA
2021,8,France,217.01,Cows,307.0,FRA
2021,8,France,217.01,Steers,300.0,FRA
2021,8,Ireland,212.0,Cows,319.37,IRL
2021,8,Ireland,212.0,Young bulls,369.03,IRL
2021,8,France,217.01,Young bulls,371.0,FRA
2021,8,Ireland,212.0,Young bulls,372.09,IRL
2021,8,France,217.01,Young bulls,378.0,FRA
2021,8,France,217.01,Young bulls,388.0,FRA
2021,8,France,217.01,Young bulls,406.0,FRA
2021,8,France,217.01,Steers,292.0,FRA
2021,8,Ireland,212.0,Young cattle,336.33,IRL
2021,8,Ireland,212.0,Young cattle,347.11,IRL
2021,8,Ireland,212.0,Cows,318.49,IRL
2021,8,Ireland,212.0,Young bulls,340.81,IRL
2021,8,Ireland,212.0,Young cattle,361.61,IRL
2021,8,Ireland,212.0,Young cattle,367.42,IRL
2021,8,Ireland,212.0,Young cattle,381.46,IRL
2021,8,Ireland,212.0,Young cattle,382.9,IRL
2021,8,France,217.01,Cows,284.0,FRA
2021,8,Ireland,212.0,Young bulls,337.49,IRL
2021,8,France,217.01,Cows,281.0,FRA
2021,8,Ireland,212.0,Cows,280.71,IRL
2021,8,Ireland,212.0,Cows,262.89,IRL
2021,8,France,217.01,Young bulls,330.0,FRA
2021,8,France,217.01,Young bulls,320.0,FRA
2021,8,France,217.01,Bulls,301.0,FRA
2021,8,Ireland,212.0,Bulls,292.44,IRL
2021,8,France,217.01,Cows,398.0,FRA
2021,8,France,217.01,Cows,373.0,FRA
2021,8,France,217.01,Cows,325.0,FRA
2021,8,Ireland,212.0,Young bulls,357.27,IRL
2021,8,Ireland,212.0,Young bulls,356.15,IRL
2021,9,Ireland,215.0,Cows,318.69,IRL
2021,9,France,221.51,Calves slaughtered <8M,590.0,FRA
2021,9,France,221.51,Bulls,307.0,FRA
2021,9,France,221.51,Cows,402.0,FRA
2021,9,France,221.51,Cows,373.0,FRA
2021,9,France,221.51,Cows,329.0,FRA
2021,9,Ireland,215.0,Cows,321.39,IRL
2021,9,Ireland,215.0,Bulls,307.06,IRL
2021,9,Ireland,215.0,Young bulls,344.46,IRL
2021,9,Ireland,215.0,Steers,388.21,IRL
2021,9,Ireland,215.0,Heifers,348.09,IRL
2021,9,France,221.51,Heifers,326.0,FRA
2021,9,France,221.51,Heifers,324.0,FRA
2021,9,France,221.51,Heifers,322.0,FRA
2021,9,France,221.51,Young bulls,323.0,FRA
2021,9,France,221.51,Young bulls,330.0,FRA
2021,9,Ireland,215.0,Young bulls,343.66,IRL
2021,9,Ireland,215.0,Young bulls,357.83,IRL
2021,9,Ireland,215.0,Young bulls,358.68,IRL
2021,9,Ireland,215.0,Young bulls,367.34,IRL
2021,9,Ireland,215.0,Young bulls,370.18,IRL
2021,9,France,221.51,Young bulls,373.0,FRA
2021,9,France,221.51,Young bulls,380.0,FRA
2021,9,Ireland,215.0,Heifers,365.9,IRL
2021,9,France,221.51,Young bulls,390.0,FRA
2021,9,France,221.51,Cows,309.0,FRA
2021,9,France,221.51,Cows,300.0,FRA
2021,9,Ireland,215.0,Cows,298.94,IRL
2021,9,Ireland,215.0,Cows,298.22,IRL
2021,9,Ireland,215.0,Cows,297.63,IRL
2021,9,Ireland,215.0,Young cattle,377.84,IRL
2021,9,Ireland,215.0,Young cattle,369.88,IRL
2021,9,Ireland,215.0,Young cattle,366.23,IRL
2021,9,Ireland,215.0,Young cattle,351.04,IRL
2021,9,Ireland,215.0,Young cattle,349.54,IRL
2021,9,Ireland,215.0,Young cattle,262.55,IRL
2021,9,France,221.51,Cows,287.0,FRA
2021,9,Ireland,215.0,Cows,285.57,IRL
2021,9,France,221.51,Young bulls,407.0,FRA
2021,9,Ireland,215.0,Cows,269.61,IRL
2021,9,Ireland,215.0,Heifers,368.18,IRL
2021,9,France,221.51,Heifers,380.0,FRA
2021,9,Ireland,215.0,Steers,386.61,IRL
2021,9,France,221.51,Steers,385.0,FRA
2021,9,Ireland,215.0,Steers,377.66,IRL
2021,9,Ireland,215.0,Steers,377.49,IRL
2021,9,France,221.51,Steers,369.0,FRA
2021,9,Ireland,215.0,Steers,362.19,IRL
2021,9,Ireland,215.0,Steers,361.36,IRL
2021,9,France,221.51,Steers,319.0,FRA
2021,9,France,221.51,Steers,299.0,FRA
2021,9,Ireland,215.0,Steers,389.11,IRL
2021,9,Ireland,215.0,Heifers,376.3,IRL
2021,9,France,221.51,Cows,262.0,FRA
