Year,Week,Member State,Feed Price (€/Tonne),Category,Cattle Price
2021,52,Ireland,305.0,Cows,353.7
2021,52,Ireland,305.0,Steers,439.91
2021,52,France,305.0,Young bulls,443.0
2021,52,France,305.0,Young bulls,454.0
2021,52,France,305.0,Young bulls,468.0
2021,52,France,305.0,Young bulls,367.0
2021,52,France,305.0,Young bulls,370.0
2021,52,Ireland,305.0,Steers,439.33
2021,52,France,305.0,Calves slaughtered <8M,642.0
2021,52,Ireland,305.0,Young bulls,399.16
2021,52,Ireland,305.0,Heifers,431.89
2021,52,Ireland,305.0,Heifers,427.51
2021,52,Ireland,305.0,Heifers,427.15
2021,52,France,305.0,Heifers,425.0
2021,52,Ireland,305.0,Heifers,409.3
2021,52,France,305.0,Heifers,379.0
2021,52,Ireland,305.0,Young bulls,397.64
2021,52,France,305.0,Heifers,366.0
2021,52,Ireland,305.0,Steers,437.64
2021,52,France,305.0,Cows,414.0
2021,52,France,305.0,Steers,269.0
2021,52,France,305.0,Steers,350.0
2021,52,France,305.0,Steers,404.0
2021,52,Ireland,305.0,Steers,416.26
2021,52,Ireland,305.0,Steers,422.85
2021,52,Ireland,305.0,Steers,430.71
2021,52,France,305.0,Cows,335.0
2021,52,France,305.0,Cows,430.0
2021,52,Ireland,305.0,Cows,339.16
2021,52,Ireland,305.0,Cows,351.07
2021,52,Ireland,305.0,Steers,432.81
2021,52,Ireland,305.0,Cows,354.05
2021,52,France,305.0,Cows,364.0
2021,52,Ireland,305.0,Cows,373.38
2021,52,France,305.0,Cows,377.0
2021,52,Ireland,305.0,Cows,377.86
2021,52,France,305.0,Cows,343.0
2021,52,Ireland,305.0,Young bulls,411.47
2021,52,Ireland,305.0,Young bulls,409.51
2021,52,France,305.0,Young bulls,437.0
2021,52,Ireland,305.0,Young cattle,430.87
2021,52,Ireland,305.0,Young bulls,419.02
2021,52,France,305.0,Cows,320.0
2021,52,Ireland,305.0,Cows,322.52
2021,52,Ireland,305.0,Young cattle,401.59
2021,52,France,305.0,Heifers,432.0
2021,52,Ireland,305.0,Heifers,434.96
2021,52,Ireland,305.0,Heifers,435.73
2021,52,Ireland,305.0,Young cattle,400.78
2021,52,Ireland,305.0,Heifers,444.07
2021,52,Ireland,305.0,Heifers,445.62
2021,52,Ireland,305.0,Heifers,446.72
2021,52,France,305.0,Bulls,345.0
2021,52,Ireland,305.0,Bulls,333.26
2021,52,France,305.0,Heifers,485.0
2021,52,Ireland,305.0,Young bulls,424.9
2021,52,France,305.0,Heifers,437.0
2021,52,France,305.0,Heifers,494.0
2022,1,France,305.0,Cows,366.0
2022,1,Ireland,305.0,Cows,353.09
2022,1,Ireland,305.0,Cows,350.23
2022,1,France,305.0,Cows,348.0
2022,1,France,305.0,Cows,348.0
2022,1,Ireland,305.0,Cows,337.77
2022,1,France,305.0,Cows,325.0
2022,1,Ireland,305.0,Cows,349.5
2022,1,Ireland,305.0,Cows,319.03
2022,1,Ireland,305.0,Steers,440.78
2022,1,Ireland,305.0,Young cattle,433.86
2022,1,Ireland,305.0,Young cattle,407.53
2022,1,Ireland,305.0,Young cattle,401.72
2022,1,Ireland,305.0,Young cattle,398.1
2022,1,Ireland,305.0,Cows,372.66
2022,1,Ireland,305.0,Cows,379.22
2022,1,France,305.0,Cows,382.0
2022,1,France,305.0,Young bulls,457.0
2022,1,France,305.0,Cows,412.0
2022,1,France,305.0,Cows,433.0
2022,1,France,305.0,Young bulls,471.0
2022,1,Ireland,305.0,Young cattle,440.76
2022,1,Ireland,305.0,Steers,439.72
2022,1,Ireland,305.0,Young bulls,397.3
2022,1,Ireland,305.0,Steers,430.16
2022,1,Ireland,305.0,Bulls,348.74
2022,1,Ireland,305.0,Heifers,444.11
2022,1,France,305.0,Heifers,440.0
2022,1,Ireland,305.0,Heifers,434.29
2022,1,Ireland,305.0,Heifers,434.03
2022,1,Ireland,305.0,Heifers,429.63
2022,1,Ireland,305.0,Steers,437.51
2022,1,France,305.0,Bulls,342.0
2022,1,Ireland,305.0,Heifers,425.95
2022,1,France,305.0,Heifers,424.0
2022,1,Ireland,305.0,Heifers,411.52
2022,1,France,305.0,Heifers,381.0
2022,1,France,305.0,Heifers,380.0
2022,1,France,305.0,Heifers,374.0
2022,1,France,305.0,Young bulls,369.0
2022,1,France,305.0,Young bulls,372.0
2022,1,Ireland,305.0,Heifers,425.53
2022,1,Ireland,305.0,Heifers,445.4
2022,1,France,305.0,Heifers,427.0
2022,1,France,305.0,Heifers,481.0
2022,1,Ireland,305.0,Heifers,446.8
2022,1,Ireland,305.0,Steers,418.05
2022,1,France,305.0,Steers,418.0
2022,1,France,305.0,Steers,365.0
2022,1,Ireland,305.0,Young bulls,397.91
2022,1,France,305.0,Young bulls,447.0
2022,1,France,305.0,Young bulls,439.0
2022,1,France,305.0,Steers,256.0
2022,1,Ireland,305.0,Steers,419.74
2022,1,Ireland,305.0,Young bulls,418.8
2022,1,Ireland,305.0,Young bulls,412.14
2022,1,Ireland,305.0,Young bulls,408.67
2022,1,France,305.0,Calves slaughtered <8M,643.0
2022,1,Ireland,305.0,Steers,429.37
2022,1,France,305.0,Heifers,482.0
2022,1,Ireland,305.0,Young bulls,419.72
2022,2,Ireland,303.0,Heifers,428.34
2022,2,France,257.83,Heifers,346.0
2022,2,France,257.83,Heifers,380.0
2022,2,France,257.83,Heifers,382.0
2022,2,Ireland,303.0,Heifers,410.59
2022,2,France,257.83,Heifers,423.0
2022,2,Ireland,303.0,Heifers,427.0
2022,2,France,257.83,Heifers,430.0
2022,2,Ireland,303.0,Heifers,446.67
2022,2,Ireland,303.0,Heifers,434.79
2022,2,Ireland,303.0,Heifers,436.51
2022,2,France,257.83,Heifers,443.0
2022,2,Ireland,303.0,Heifers,443.64
2022,2,Ireland,303.0,Heifers,444.11
2022,2,France,257.83,Heifers,485.0
2022,2,France,257.83,Heifers,488.0
2022,2,France,257.83,Cows,436.0
2022,2,France,257.83,Calves slaughtered <8M,642.0
2022,2,Ireland,303.0,Heifers,431.26
2022,2,France,257.83,Cows,416.0
2022,2,Ireland,303.0,Young cattle,420.85
2022,2,Ireland,303.0,Cows,378.75
2022,2,Ireland,303.0,Steers,418.03
2022,2,France,257.83,Steers,394.0
2022,2,France,257.83,Steers,361.0
2022,2,France,257.83,Steers,297.0
2022,2,Ireland,303.0,Cows,325.87
2022,2,Ireland,303.0,Bulls,363.72
2022,2,France,257.83,Bulls,344.0
2022,2,France,257.83,Young bulls,372.0
2022,2,France,257.83,Young bulls,373.0
2022,2,Ireland,303.0,Young bulls,397.4
2022,2,Ireland,303.0,Young bulls,397.96
2022,2,Ireland,303.0,Young bulls,408.59
2022,2,Ireland,303.0,Young bulls,409.35
2022,2,Ireland,303.0,Young bulls,419.84
2022,2,Ireland,303.0,Young bulls,420.8
2022,2,France,257.83,Young bulls,473.0
2022,2,France,257.83,Young bulls,459.0
2022,2,France,257.83,Young bulls,449.0
2022,2,Ireland,303.0,Steers,430.8
2022,2,Ireland,303.0,Steers,421.02
2022,2,Ireland,303.0,Steers,435.97
2022,2,Ireland,303.0,Cows,373.56
2022,2,France,257.83,Cows,370.0
2022,2,Ireland,303.0,Cows,355.64
2022,2,Ireland,303.0,Cows,354.05
2022,2,Ireland,303.0,Cows,352.67
2022,2,France,257.83,Cows,352.0
2022,2,France,257.83,Cows,345.0
2022,2,Ireland,303.0,Cows,341.36
2022,2,France,257.83,Cows,329.0
2022,2,Ireland,303.0,Young cattle,440.76
2022,2,Ireland,303.0,Young cattle,426.74
2022,2,Ireland,303.0,Young cattle,413.0
2022,2,France,257.83,Cows,383.0
2022,2,Ireland,303.0,Steers,437.68
2022,2,Ireland,303.0,Steers,436.63
2022,2,Ireland,303.0,Steers,432.17
2022,2,France,257.83,Young bulls,440.0
2022,3,France,258.58,Young bulls,477.0
2022,3,Ireland,303.0,Steers,439.75
2022,3,Ireland,303.0,Steers,437.97
2022,3,Ireland,303.0,Steers,431.59
2022,3,Ireland,303.0,Steers,432.28
2022,3,Ireland,303.0,Steers,434.21
2022,3,Ireland,303.0,Heifers,432.59
2022,3,France,258.58,Heifers,488.0
2022,3,France,258.58,Heifers,376.0
2022,3,France,258.58,Heifers,380.0
2022,3,France,258.58,Heifers,386.0
2022,3,Ireland,303.0,Heifers,411.22
2022,3,France,258.58,Heifers,425.0
2022,3,Ireland,303.0,Heifers,426.75
2022,3,Ireland,303.0,Heifers,427.66
2022,3,France,258.58,Steers,424.0
2022,3,Ireland,303.0,Heifers,435.94
2022,3,Ireland,303.0,Heifers,436.58
2022,3,France,258.58,Heifers,444.0
2022,3,France,258.58,Heifers,446.0
2022,3,Ireland,303.0,Heifers,446.59
2022,3,Ireland,303.0,Heifers,446.71
2022,3,Ireland,303.0,Heifers,447.9
2022,3,France,258.58,Heifers,507.0
2022,3,Ireland,303.0,Steers,421.88
2022,3,France,258.58,Young bulls,452.0
2022,3,France,258.58,Steers,419.0
2022,3,France,258.58,Cows,342.0
2022,3,Ireland,303.0,Cows,343.41
2022,3,Ireland,303.0,Cows,356.13
2022,3,France,258.58,Cows,358.0
2022,3,Ireland,303.0,Cows,358.62
2022,3,Ireland,303.0,Steers,420.02
2022,3,France,258.58,Cows,375.0
2022,3,France,258.58,Cows,335.0
2022,3,Ireland,303.0,Cows,378.32
2022,3,France,258.58,Cows,386.0
2022,3,France,258.58,Cows,421.0
2022,3,France,258.58,Cows,438.0
2022,3,Ireland,303.0,Young cattle,386.51
2022,3,Ireland,303.0,Young cattle,393.36
2022,3,Ireland,303.0,Young cattle,407.92
2022,3,Ireland,303.0,Young cattle,419.2
2022,3,Ireland,303.0,Cows,385.49
2022,3,Ireland,303.0,Cows,326.87
2022,3,Ireland,303.0,Cows,358.99
2022,3,France,258.58,Calves slaughtered <8M,645.0
2022,3,France,258.58,Steers,313.0
2022,3,France,258.58,Young bulls,462.0
2022,3,France,258.58,Young bulls,443.0
2022,3,Ireland,303.0,Young bulls,419.66
2022,3,Ireland,303.0,Young bulls,418.49
2022,3,Ireland,303.0,Young bulls,411.09
2022,3,Ireland,303.0,Bulls,349.26
2022,3,France,258.58,Steers,364.0
2022,3,Ireland,303.0,Young bulls,410.61
2022,3,Ireland,303.0,Young bulls,399.6
2022,3,Ireland,303.0,Young bulls,398.72
2022,3,France,258.58,Young bulls,382.0
2022,3,France,258.58,Young bulls,373.0
2022,3,France,258.58,Bulls,348.0
2022,4,Ireland,303.0,Bulls,353.02
2022,4,France,252.83,Heifers,394.0
2022,4,Ireland,303.0,Heifers,416.23
2022,4,Ireland,303.0,Heifers,428.78
2022,4,France,252.83,Heifers,429.0
2022,4,Ireland,303.0,Heifers,431.03
2022,4,Ireland,303.0,Heifers,431.56
2022,4,Ireland,303.0,Heifers,436.91
2022,4,Ireland,303.0,Heifers,439.46
2022,4,France,252.83,Heifers,448.0
2022,4,Ireland,303.0,Heifers,445.56
2022,4,Ireland,303.0,Heifers,448.49
2022,4,Ireland,303.0,Heifers,449.59
2022,4,France,252.83,Heifers,487.0
2022,4,France,252.83,Heifers,491.0
2022,4,France,252.83,Heifers,394.0
2022,4,France,252.83,Bulls,350.0
2022,4,France,252.83,Heifers,444.0
2022,4,France,252.83,Heifers,376.0
2022,4,France,252.83,Calves slaughtered <8M,641.0
2022,4,Ireland,303.0,Young bulls,413.0
2022,4,France,252.83,Cows,443.0
2022,4,France,252.83,Cows,421.0
2022,4,France,252.83,Cows,391.0
2022,4,Ireland,303.0,Cows,386.12
2022,4,Ireland,303.0,Cows,381.45
2022,4,France,252.83,Cows,380.0
2022,4,France,252.83,Cows,364.0
2022,4,Ireland,303.0,Cows,358.59
2022,4,Ireland,303.0,Young cattle,395.41
2022,4,Ireland,303.0,Young cattle,411.25
2022,4,Ireland,303.0,Young cattle,423.58
2022,4,Ireland,303.0,Young cattle,431.28
2022,4,Ireland,303.0,Cows,357.5
2022,4,Ireland,303.0,Steers,442.47
2022,4,Ireland,303.0,Cows,356.33
2022,4,Ireland,303.0,Cows,344.48
2022,4,France,252.83,Cows,341.0
2022,4,France,252.83,Young bulls,480.0
2022,4,France,252.83,Young bulls,454.0
2022,4,Ireland,303.0,Cows,329.03
2022,4,France,252.83,Young bulls,378.0
2022,4,France,252.83,Young bulls,382.0
2022,4,Ireland,303.0,Young bulls,400.17
2022,4,Ireland,303.0,Young bulls,401.09
2022,4,Ireland,303.0,Young bulls,411.75
2022,4,Ireland,303.0,Young bulls,421.88
2022,4,Ireland,303.0,Young bulls,422.6
2022,4,France,252.83,Young bulls,448.0
2022,4,France,252.83,Cows,347.0
2022,4,Ireland,303.0,Steers,441.41
2022,4,France,252.83,Young bulls,466.0
2022,4,Ireland,303.0,Steers,433.73
2022,4,France,252.83,Steers,365.0
2022,4,France,252.83,Steers,366.0
2022,4,France,252.83,Steers,409.0
2022,4,Ireland,303.0,Steers,441.24
2022,4,France,252.83,Steers,424.0
2022,4,Ireland,303.0,Steers,424.2
2022,4,Ireland,303.0,Steers,432.86
2022,4,Ireland,303.0,Steers,419.93
2022,5,Ireland,308.0,Heifers,431.84
2022,5,France,272.58,Heifers,505.0
2022,5,France,272.58,Heifers,492.0
2022,5,France,272.58,Heifers,453.0
2022,5,France,272.58,Heifers,452.0
2022,5,Ireland,308.0,Heifers,450.72
2022,5,Ireland,308.0,Heifers,440.07
2022,5,Ireland,308.0,Heifers,447.41
2022,5,Ireland,308.0,Heifers,438.83
2022,5,Ireland,308.0,Young bulls,401.99
2022,5,Ireland,308.0,Heifers,433.05
2022,5,Ireland,308.0,Heifers,432.06
2022,5,Ireland,308.0,Heifers,450.14
2022,5,Ireland,308.0,Young bulls,414.06
2022,5,France,272.58,Young bulls,453.0
2022,5,Ireland,308.0,Young bulls,423.86
2022,5,Ireland,308.0,Cows,330.18
2022,5,Ireland,308.0,Cows,346.54
2022,5,France,272.58,Cows,349.0
2022,5,Ireland,308.0,Cows,360.34
2022,5,Ireland,308.0,Cows,360.95
2022,5,France,272.58,Cows,361.0
2022,5,Ireland,308.0,Young bulls,414.67
2022,5,Ireland,308.0,Cows,361.25
2022,5,France,272.58,Calves slaughtered <8M,636.0
2022,5,France,272.58,Young bulls,485.0
2022,5,France,272.58,Young bulls,470.0
2022,5,France,272.58,Young bulls,460.0
2022,5,Ireland,308.0,Heifers,420.72
2022,5,Ireland,308.0,Young bulls,425.09
2022,5,France,272.58,Cows,372.0
2022,5,France,272.58,Heifers,401.0
2022,5,France,272.58,Heifers,434.0
2022,5,France,272.58,Heifers,384.0
2022,5,France,272.58,Young bulls,386.0
2022,5,France,272.58,Young bulls,394.0
2022,5,Ireland,308.0,Young bulls,400.22
2022,5,Ireland,308.0,Steers,441.8
2022,5,France,272.58,Heifers,391.0
2022,5,Ireland,308.0,Young cattle,385.51
2022,5,Ireland,308.0,Young cattle,410.63
2022,5,Ireland,308.0,Young cattle,426.48
2022,5,Ireland,308.0,Young cattle,461.61
2022,5,Ireland,308.0,Steers,441.01
2022,5,Ireland,308.0,Steers,439.63
2022,5,Ireland,308.0,Steers,436.09
2022,5,Ireland,308.0,Steers,434.67
2022,5,France,272.58,Steers,429.0
2022,5,France,272.58,Bulls,360.0
2022,5,Ireland,308.0,Steers,423.07
2022,5,Ireland,308.0,Steers,423.99
2022,5,France,272.58,Cows,386.0
2022,5,Ireland,308.0,Cows,391.04
2022,5,France,272.58,Cows,399.0
2022,5,France,272.58,Cows,427.0
2022,5,France,272.58,Cows,447.0
2022,5,Ireland,308.0,Cows,385.79
2022,5,Ireland,308.0,Bulls,359.53
2022,5,France,272.58,Steers,204.0
2022,5,France,272.58,Steers,273.0
2022,5,France,272.58,Steers,372.0
2022,6,Ireland,308.0,Steers,444.41
2022,6,France,256.51,Cows,359.0
2022,6,Ireland,308.0,Cows,361.57
2022,6,Ireland,308.0,Cows,362.81
2022,6,Ireland,308.0,Cows,364.55
2022,6,Ireland,308.0,Steers,429.31
2022,6,Ireland,308.0,Steers,425.2
2022,6,France,256.51,Steers,398.0
2022,6,France,256.51,Cows,367.0
2022,6,France,256.51,Steers,380.0
2022,6,France,256.51,Steers,306.0
2022,6,France,256.51,Cows,382.0
2022,6,France,256.51,Cows,396.0
2022,6,Ireland,308.0,Cows,388.7
2022,6,Ireland,308.0,Steers,446.5
2022,6,France,256.51,Cows,406.0
2022,6,France,256.51,Cows,433.0
2022,6,France,256.51,Cows,454.0
2022,6,Ireland,308.0,Young cattle,417.06
2022,6,Ireland,308.0,Young cattle,421.58
2022,6,Ireland,308.0,Young cattle,426.54
2022,6,Ireland,308.0,Young cattle,445.5
2022,6,Ireland,308.0,Steers,447.06
2022,6,France,256.51,Steers,441.0
2022,6,Ireland,308.0,Cows,385.41
2022,6,Ireland,308.0,Young cattle,467.3
2022,6,Ireland,308.0,Steers,440.89
2022,6,France,256.51,Bulls,369.0
2022,6,Ireland,308.0,Heifers,444.82
2022,6,France,256.51,Young bulls,489.0
2022,6,France,256.51,Heifers,441.0
2022,6,Ireland,308.0,Heifers,440.13
2022,6,Ireland,308.0,Heifers,434.78
2022,6,Ireland,308.0,Heifers,433.95
2022,6,Ireland,308.0,Heifers,420.31
2022,6,France,256.51,Heifers,408.0
2022,6,France,256.51,Heifers,402.0
2022,6,France,256.51,Young bulls,395.0
2022,6,France,256.51,Young bulls,398.0
2022,6,Ireland,308.0,Young bulls,404.88
2022,6,Ireland,308.0,Young bulls,406.27
2022,6,Ireland,308.0,Young bulls,419.0
2022,6,Ireland,308.0,Young bulls,420.35
2022,6,Ireland,308.0,Young bulls,427.34
2022,6,Ireland,308.0,Young bulls,428.36
2022,6,France,256.51,Young bulls,459.0
2022,6,France,256.51,Young bulls,464.0
2022,6,Ireland,308.0,Cows,351.84
2022,6,France,256.51,Young bulls,477.0
2022,6,Ireland,308.0,Heifers,452.62
2022,6,France,256.51,Heifers,454.0
2022,6,Ireland,308.0,Heifers,442.88
2022,6,Ireland,308.0,Heifers,454.92
2022,6,Ireland,308.0,Heifers,454.73
2022,6,Ireland,308.0,Steers,437.82
2022,6,France,256.51,Calves slaughtered <8M,640.0
2022,6,Ireland,308.0,Cows,336.43
2022,6,France,256.51,Heifers,504.0
2022,6,France,256.51,Heifers,497.0
2022,6,France,256.51,Heifers,457.0
2022,6,Ireland,308.0,Bulls,360.58
2022,7,France,256.51,Calves slaughtered <8M,642.0
2022,7,France,256.51,Young bulls,405.0
2022,7,France,256.51,Steers,460.0
2022,7,Ireland,308.0,Steers,456.38
2022,7,Ireland,308.0,Steers,454.02
2022,7,France,256.51,Steers,451.0
2022,7,Ireland,308.0,Steers,447.0
2022,7,Ireland,308.0,Steers,444.75
2022,7,France,256.51,Young bulls,471.0
2022,7,France,256.51,Young bulls,482.0
2022,7,France,256.51,Young bulls,466.0
2022,7,Ireland,308.0,Young bulls,433.74
2022,7,Ireland,308.0,Young bulls,433.31
2022,7,Ireland,308.0,Young bulls,424.2
2022,7,Ireland,308.0,Steers,443.19
2022,7,Ireland,308.0,Steers,433.89
2022,7,Ireland,308.0,Steers,430.57
2022,7,France,256.51,Steers,403.0
2022,7,France,256.51,Steers,246.0
2022,7,France,256.51,Young bulls,411.0
2022,7,Ireland,308.0,Young bulls,422.65
2022,7,France,256.51,Young bulls,496.0
2022,7,Ireland,308.0,Young bulls,408.71
2022,7,Ireland,308.0,Young cattle,408.53
2022,7,France,256.51,Heifers,418.0
2022,7,Ireland,308.0,Cows,356.52
2022,7,France,256.51,Heifers,410.0
2022,7,Ireland,308.0,Cows,366.83
2022,7,Ireland,308.0,Cows,369.17
2022,7,Ireland,308.0,Cows,370.38
2022,7,France,256.51,Cows,371.0
2022,7,France,256.51,Cows,372.0
2022,7,Ireland,308.0,Cows,341.02
2022,7,Ireland,308.0,Cows,389.35
2022,7,Ireland,308.0,Cows,395.48
2022,7,France,256.51,Cows,407.0
2022,7,France,256.51,Cows,419.0
2022,7,France,256.51,Cows,444.0
2022,7,France,256.51,Cows,461.0
2022,7,France,256.51,Bulls,368.0
2022,7,Ireland,308.0,Bulls,387.77
2022,7,France,256.51,Cows,394.0
2022,7,France,256.51,Heifers,506.0
2022,7,Ireland,308.0,Young bulls,409.38
2022,7,France,256.51,Heifers,464.0
2022,7,Ireland,308.0,Heifers,444.05
2022,7,Ireland,308.0,Heifers,446.96
2022,7,Ireland,308.0,Young cattle,441.69
2022,7,France,256.51,Heifers,501.0
2022,7,France,256.51,Heifers,447.0
2022,7,Ireland,308.0,Heifers,449.11
2022,7,Ireland,308.0,Heifers,457.6
2022,7,Ireland,308.0,Heifers,458.22
2022,7,Ireland,308.0,Young cattle,439.81
2022,7,Ireland,308.0,Young cattle,427.09
2022,7,Ireland,308.0,Young cattle,426.54
2022,7,Ireland,308.0,Heifers,460.84
2022,7,Ireland,308.0,Heifers,439.48
2022,7,Ireland,308.0,Heifers,427.56
2022,7,France,256.51,Heifers,464.0
2022,7,Ireland,308.0,Heifers,440.47
2022,7,Ireland,308.0,Young cattle,453.08
2022,8,France,259.51,Young bulls,489.0
2022,8,France,259.51,Young bulls,503.0
2022,8,France,259.51,Young bulls,471.0
2022,8,Ireland,295.0,Young bulls,438.34
2022,8,Ireland,295.0,Young bulls,437.44
2022,8,Ireland,295.0,Young bulls,430.23
2022,8,Ireland,295.0,Young bulls,430.14
2022,8,France,259.51,Young bulls,426.0
2022,8,Ireland,295.0,Young bulls,414.76
2022,8,Ireland,295.0,Young bulls,413.62
2022,8,France,259.51,Young bulls,479.0
2022,8,France,259.51,Young bulls,419.0
2022,8,Ireland,295.0,Cows,346.13
2022,8,France,259.51,Steers,477.0
2022,8,Ireland,295.0,Cows,376.45
2022,8,Ireland,295.0,Cows,378.05
2022,8,Ireland,295.0,Cows,380.59
2022,8,France,259.51,Cows,387.0
2022,8,France,259.51,Cows,389.0
2022,8,Ireland,295.0,Cows,398.16
2022,8,Ireland,295.0,Cows,405.81
2022,8,France,259.51,Cows,411.0
2022,8,France,259.51,Cows,420.0
2022,8,France,259.51,Cows,427.0
2022,8,France,259.51,Cows,452.0
2022,8,France,259.51,Cows,469.0
2022,8,France,259.51,Bulls,404.0
2022,8,Ireland,295.0,Young cattle,433.18
2022,8,Ireland,295.0,Young cattle,432.28
2022,8,France,259.51,Heifers,526.0
2022,8,Ireland,295.0,Young cattle,422.78
2022,8,France,259.51,Heifers,507.0
2022,8,France,259.51,Heifers,471.0
2022,8,France,259.51,Calves slaughtered <8M,639.0
2022,8,Ireland,295.0,Cows,364.99
2022,8,France,259.51,Heifers,412.0
2022,8,France,259.51,Heifers,421.0
2022,8,France,259.51,Heifers,428.0
2022,8,Ireland,295.0,Heifers,430.74
2022,8,Ireland,295.0,Heifers,446.12
2022,8,Ireland,295.0,Heifers,447.32
2022,8,Ireland,295.0,Heifers,448.95
2022,8,Ireland,295.0,Heifers,453.8
2022,8,Ireland,295.0,Heifers,456.31
2022,8,France,259.51,Heifers,459.0
2022,8,Ireland,295.0,Heifers,462.51
2022,8,Ireland,295.0,Heifers,465.49
2022,8,Ireland,295.0,Heifers,465.72
2022,8,France,259.51,Heifers,476.0
2022,8,Ireland,295.0,Young cattle,381.44
2022,8,Ireland,295.0,Bulls,408.09
2022,8,Ireland,295.0,Steers,437.25
2022,8,Ireland,295.0,Steers,459.07
2022,8,Ireland,295.0,Steers,458.88
2022,8,Ireland,295.0,Steers,458.45
2022,8,France,259.51,Steers,370.0
2022,8,France,259.51,Steers,418.0
2022,8,France,259.51,Steers,458.0
2022,8,Ireland,295.0,Steers,441.07
2022,8,Ireland,295.0,Steers,450.35
2022,8,Ireland,295.0,Steers,451.75
2022,9,Ireland,318.0,Heifers,474.18
2022,9,France,276.01,Heifers,478.0
2022,9,France,276.01,Heifers,479.0
2022,9,France,276.01,Heifers,512.0
2022,9,France,276.01,Heifers,523.0
2022,9,Ireland,318.0,Steers,445.62
2022,9,Ireland,318.0,Steers,466.68
2022,9,Ireland,318.0,Steers,465.45
2022,9,Ireland,318.0,Steers,464.04
2022,9,France,276.01,Steers,463.0
2022,9,Ireland,318.0,Steers,458.56
2022,9,Ireland,318.0,Steers,457.88
2022,9,Ireland,318.0,Heifers,473.8
2022,9,Ireland,318.0,Heifers,471.96
2022,9,Ireland,318.0,Young bulls,424.17
2022,9,Ireland,318.0,Steers,450.6
2022,9,France,276.01,Calves slaughtered <8M,644.0
2022,9,France,276.01,Heifers,430.0
2022,9,France,276.01,Heifers,436.0
2022,9,Ireland,318.0,Heifers,439.08
2022,9,Ireland,318.0,Heifers,453.97
2022,9,Ireland,318.0,Heifers,457.16
2022,9,Ireland,318.0,Heifers,457.99
2022,9,France,276.01,Heifers,462.0
2022,9,Ireland,318.0,Heifers,462.41
2022,9,Ireland,318.0,Young bulls,422.78
2022,9,Ireland,318.0,Heifers,463.91
2022,9,France,276.01,Young bulls,493.0
2022,9,France,276.01,Young bulls,486.0
2022,9,France,276.01,Young bulls,476.0
2022,9,Ireland,318.0,Young bulls,448.62
2022,9,Ireland,318.0,Young bulls,446.29
2022,9,Ireland,318.0,Young bulls,440.43
2022,9,Ireland,318.0,Young bulls,438.91
2022,9,France,276.01,Young bulls,431.0
2022,9,France,276.01,Young bulls,427.0
2022,9,France,276.01,Young bulls,506.0
2022,9,Ireland,318.0,Cows,352.76
2022,9,Ireland,318.0,Young cattle,453.68
2022,9,France,276.01,Steers,422.0
2022,9,France,276.01,Steers,433.0
2022,9,Ireland,318.0,Cows,386.6
2022,9,Ireland,318.0,Cows,385.56
2022,9,Ireland,318.0,Cows,384.93
2022,9,Ireland,318.0,Cows,373.16
2022,9,France,276.01,Cows,476.0
2022,9,France,276.01,Cows,398.0
2022,9,France,276.01,Bulls,404.0
2022,9,Ireland,318.0,Young cattle,432.07
2022,9,France,276.01,Cows,401.0
2022,9,Ireland,318.0,Bulls,417.08
2022,9,France,276.01,Steers,273.0
2022,9,Ireland,318.0,Cows,413.17
2022,9,France,276.01,Cows,420.0
2022,9,France,276.01,Cows,429.0
2022,9,France,276.01,Cows,438.0
2022,9,France,276.01,Cows,461.0
2022,9,Ireland,318.0,Young cattle,414.56
2022,9,Ireland,318.0,Young cattle,345.97
2022,9,Ireland,318.0,Cows,407.41
2022,9,France,276.01,Steers,342.0
2022,10,France,336.94,Cows,464.0
2022,10,France,336.94,Cows,482.0
2022,10,Ireland,350.0,Steers,459.33
2022,10,France,336.94,Calves slaughtered <8M,646.0
2022,10,Ireland,350.0,Steers,465.26
2022,10,Ireland,350.0,Steers,467.26
2022,10,France,336.94,Cows,445.0
2022,10,France,336.94,Steers,465.0
2022,10,France,336.94,Cows,435.0
2022,10,Ireland,350.0,Cows,390.21
2022,10,Ireland,350.0,Cows,417.35
2022,10,Ireland,350.0,Steers,473.88
2022,10,Ireland,350.0,Steers,473.38
2022,10,Ireland,350.0,Bulls,407.75
2022,10,France,336.94,Bulls,410.0
2022,10,France,336.94,Steers,282.0
2022,10,France,336.94,Steers,346.0
2022,10,France,336.94,Steers,440.0
2022,10,Ireland,350.0,Steers,453.55
2022,10,Ireland,350.0,Cows,360.15
2022,10,Ireland,350.0,Cows,380.84
2022,10,Ireland,350.0,Cows,391.13
2022,10,Ireland,350.0,Cows,391.73
2022,10,France,336.94,Cows,402.0
2022,10,France,336.94,Cows,403.0
2022,10,Ireland,350.0,Cows,414.04
2022,10,France,336.94,Cows,425.0
2022,10,Ireland,350.0,Steers,471.29
2022,10,Ireland,350.0,Heifers,476.61
2022,10,France,336.94,Young bulls,497.0
2022,10,Ireland,350.0,Young cattle,441.1
2022,10,Ireland,350.0,Young cattle,445.9
2022,10,Ireland,350.0,Young cattle,451.69
2022,10,Ireland,350.0,Young cattle,468.72
2022,10,France,336.94,Heifers,433.0
2022,10,France,336.94,Heifers,442.0
2022,10,Ireland,350.0,Heifers,445.59
2022,10,Ireland,350.0,Heifers,461.6
